edad,ingreso_anual,propiedad_vivienda,antiguedad_empleo,intencion_credito,grado_credito,monto_credito,tasa_interes,estado_credito,procentaje_de_ingreso,incumplimiento_historico,historial_crediticio
28,71500,hipoteca,13,mejora_hogar,B,15000,11.49,0,0.21,N,7
35,71500,hipoteca,1,mejora_hogar,B,19200,10.99,0,0.27,N,6
28,12000,alquiler,0,medico,B,4000,,1,0.33,N,9
27,71700,hipoteca,11,mejora_hogar,C,9000,13.8,0,0.13,N,5
27,71738,hipoteca,4,educacion,B,11500,9.63,0,0.16,N,9
31,47000,alquiler,5,educacion,B,10000,11.99,0,0.21,N,8
28,47200,alquiler,3,personal,B,10000,9.99,0,0.21,N,8
31,47500,alquiler,2,medico,C,10000,15.96,0,0.21,N,10
27,72000,hipoteca,9,personal,D,22000,17.58,0,0.31,Y,6
31,66000,hipoteca,11,mejora_hogar,B,2400,9.91,1,0.04,N,5
28,41500,alquiler,4,consolidar_deudas,C,10000,,1,0.24,Y,6
34,72000,propia,2,medico,A,13150,6.03,0,0.18,N,10
29,47800,alquiler,4,consolidar_deudas,A,10000,7.49,0,0.21,N,5
34,72000,hipoteca,8,mejora_hogar,C,10000,13.49,0,0.14,Y,8
31,42000,alquiler,4,educacion,B,10000,11.71,1,0.24,N,5
27,72000,hipoteca,9,consolidar_deudas,A,10000,7.9,0,0.14,N,7
28,72000,hipoteca,12,medico,A,4500,6.62,0,0.06,N,8
27,72000,hipoteca,2,medico,A,21100,8.9,0,0.29,N,8
30,66000,hipoteca,2,mejora_hogar,B,12000,11.71,1,0.18,N,6
29,48000,alquiler,6,medico,C,10000,13.8,0,0.21,N,10
34,72000,hipoteca,11,emprendimiento,B,5800,,0,0.08,N,9
29,72000,hipoteca,3,medico,B,14000,10.65,0,0.19,N,7
27,72000,hipoteca,6,medico,A,17000,6.03,0,0.24,N,6
29,42000,alquiler,2,mejora_hogar,D,10000,15.21,1,0.24,Y,7
31,72000,hipoteca,15,medico,A,1900,7.51,0,0.03,N,6
27,72000,hipoteca,11,educacion,C,15000,,0,0.21,N,5
28,72000,hipoteca,3,educacion,C,28000,15.96,0,0.39,N,10
29,48000,alquiler,13,personal,A,10000,7.51,0,0.21,N,7
27,72000,hipoteca,7,medico,A,6500,6.03,0,0.09,N,5
27,72000,propia,2,medico,A,10000,6.62,0,0.14,N,9
27,72000,hipoteca,4,personal,B,14000,12.42,0,0.19,N,10
31,72000,hipoteca,6,mejora_hogar,A,9800,6.62,0,0.14,N,8
35,72000,hipoteca,3,mejora_hogar,A,12800,6.62,0,0.18,N,5
29,48000,alquiler,4,medico,B,10000,10.62,0,0.21,N,10
27,48000,alquiler,0,medico,B,10000,10.62,0,0.21,N,6
28,48000,alquiler,8,personal,C,10000,13.48,0,0.21,Y,9
27,72000,hipoteca,3,consolidar_deudas,A,15000,5.42,0,0.21,N,5
34,48000,alquiler,14,personal,D,10000,15.7,0,0.21,Y,9
30,48000,alquiler,3,emprendimiento,C,10000,12.87,0,0.21,Y,8
30,48000,alquiler,1,educacion,B,10000,12.18,0,0.21,N,9
30,72000,hipoteca,8,consolidar_deudas,C,4800,13.49,0,0.07,Y,7
29,72000,hipoteca,6,educacion,A,10800,6.99,0,0.15,N,8
30,72000,hipoteca,3,medico,A,14000,6.99,0,0.19,N,9
27,72000,hipoteca,11,medico,C,9500,13.99,0,0.13,N,6
33,72000,hipoteca,,personal,A,5000,6.99,0,0.07,N,5
31,72000,propia,6,educacion,A,16000,,0,0.22,N,7
27,72000,propia,2,educacion,B,12000,9.99,0,0.17,N,9
30,72000,hipoteca,14,mejora_hogar,B,3000,9.99,0,0.04,N,9
33,72000,hipoteca,6,consolidar_deudas,A,4250,5.42,0,0.06,N,5
28,48000,alquiler,0,educacion,B,10000,10.08,0,0.21,N,6
27,72000,hipoteca,11,medico,B,6150,,0,0.09,N,5
29,72000,hipoteca,3,medico,B,12000,11.49,0,0.17,N,5
29,72000,hipoteca,6,emprendimiento,D,16800,15.62,0,0.23,N,9
28,56100,hipoteca,12,medico,A,10000,8.49,1,0.15,N,8
27,72000,hipoteca,1,consolidar_deudas,B,10000,10.99,0,0.14,N,9
27,72000,hipoteca,11,personal,B,7000,11.49,0,0.1,N,8
31,72000,hipoteca,14,medico,A,7000,5.42,0,0.1,N,8
30,66000,hipoteca,14,educacion,C,11200,13.49,1,0.17,N,9
30,72000,hipoteca,14,educacion,C,9000,15.23,0,0.13,Y,10
27,49800,alquiler,3,personal,B,10000,10.74,0,0.2,N,7
35,72000,hipoteca,4,medico,B,15000,10.59,0,0.21,N,6
30,72000,hipoteca,4,emprendimiento,B,6000,11.99,0,0.08,N,10
32,72000,hipoteca,0,consolidar_deudas,A,24000,6.92,0,0.33,N,8
30,72000,hipoteca,12,medico,B,10000,10,0,0.14,N,7
29,72000,hipoteca,13,emprendimiento,A,22100,7.29,0,0.31,N,5
35,50000,alquiler,4,educacion,B,10000,9.91,0,0.2,N,7
31,72000,hipoteca,7,emprendimiento,A,5000,6.92,0,0.07,N,10
32,66000,hipoteca,5,consolidar_deudas,D,2000,15.28,1,0.03,N,7
27,72000,hipoteca,6,educacion,A,6000,5.42,0,0.08,N,10
30,72000,hipoteca,7,educacion,C,9600,14.17,0,0.13,N,5
29,72000,hipoteca,13,medico,A,7400,5.42,0,0.1,N,8
28,72000,hipoteca,5,mejora_hogar,A,12000,6.92,0,0.17,N,7
27,44000,alquiler,5,emprendimiento,C,10000,15.27,1,0.23,Y,7
28,72000,propia,6,medico,B,25000,11.11,0,0.35,N,8
31,50000,alquiler,1,medico,B,10000,12.69,0,0.2,N,8
33,50000,alquiler,3,personal,B,10000,,0,0.2,N,8
27,72000,hipoteca,5,medico,A,11500,6.91,0,0.16,N,10
27,72000,hipoteca,2,educacion,B,2600,9.25,0,0.04,N,7
29,72000,hipoteca,5,personal,A,10000,6.17,0,0.14,N,10
28,50000,alquiler,12,consolidar_deudas,B,10000,10.74,0,0.2,N,8
30,50000,alquiler,6,medico,C,10000,,0,0.2,N,5
30,50000,alquiler,0,mejora_hogar,B,10000,10.36,0,0.2,N,7
32,50000,alquiler,6,consolidar_deudas,B,10000,9.25,0,0.2,N,8
28,72000,hipoteca,12,personal,E,16000,15.95,0,0.22,N,5
27,72000,hipoteca,4,consolidar_deudas,B,24000,,0,0.33,N,9
28,50000,alquiler,5,personal,A,10000,7.88,0,0.2,N,7
28,44000,alquiler,2,medico,C,10000,13.48,1,0.23,N,8
30,50000,alquiler,3,personal,C,10000,13.22,0,0.2,N,7
30,72000,hipoteca,5,medico,B,20000,10.38,0,0.28,N,5
29,72000,hipoteca,7,medico,A,24000,7.88,0,0.33,N,9
34,72000,hipoteca,10,mejora_hogar,A,4000,7.14,0,0.06,N,9
30,72000,hipoteca,13,emprendimiento,A,12000,7.88,0,0.17,N,8
29,50000,alquiler,2,consolidar_deudas,B,10000,11.26,0,0.2,N,6
31,44000,alquiler,1,mejora_hogar,B,10000,10.71,1,0.23,N,9
27,44004,alquiler,4,consolidar_deudas,D,10000,,1,0.23,Y,10
30,72000,hipoteca,3,medico,C,9000,14.22,0,0.13,Y,6
29,44004,alquiler,7,personal,D,10000,15.33,1,0.23,Y,8
35,72000,hipoteca,2,consolidar_deudas,A,10750,7.51,0,0.15,N,9
28,72000,hipoteca,,medico,B,22000,10.25,0,0.31,N,6
28,72000,hipoteca,3,mejora_hogar,B,4000,10.99,0,0.06,N,6
29,72000,hipoteca,0,emprendimiento,B,24000,10.99,0,0.33,N,6
33,44784,alquiler,2,educacion,D,10000,,1,0.22,N,6
33,50800,alquiler,16,educacion,E,10000,16.4,0,0.2,Y,7
32,50911,alquiler,7,personal,C,10000,13.06,0,0.2,N,7
27,72000,hipoteca,7,personal,B,4200,,0,0.06,N,5
28,51000,alquiler,3,mejora_hogar,A,10000,6.92,0,0.2,N,8
28,72000,hipoteca,13,personal,C,16000,14.26,0,0.22,N,9
27,51000,alquiler,0,emprendimiento,A,10000,7.88,0,0.2,N,5
27,72000,propia,10,emprendimiento,A,10000,8.94,0,0.14,N,6
29,72000,propia,1,educacion,C,10000,,0,0.14,N,6
28,72000,hipoteca,12,emprendimiento,A,15000,8.94,0,0.21,N,9
29,66000,hipoteca,4,consolidar_deudas,E,8200,17.04,1,0.12,Y,7
31,72000,hipoteca,15,emprendimiento,D,12300,14.96,0,0.17,Y,5
28,72000,hipoteca,1,educacion,D,6000,15.37,0,0.08,Y,10
32,51996,alquiler,2,consolidar_deudas,A,10000,5.79,0,0.19,N,9
33,51996,alquiler,4,consolidar_deudas,A,10000,7.14,0,0.19,N,6
30,72000,hipoteca,3,personal,B,12000,10.95,0,0.17,N,5
28,72000,hipoteca,3,mejora_hogar,B,10000,10.95,0,0.14,N,7
27,72000,hipoteca,11,educacion,B,12500,11.89,0,0.17,N,8
28,52000,alquiler,2,personal,B,10000,12.69,0,0.19,N,7
27,72000,hipoteca,8,emprendimiento,C,15250,13.16,0,0.21,Y,5
28,72000,hipoteca,9,personal,B,18000,11.89,0,0.25,N,10
28,52000,alquiler,12,emprendimiento,A,10000,6.92,0,0.19,N,8
29,52000,alquiler,4,medico,C,10000,13.23,0,0.19,Y,9
33,72000,hipoteca,0,consolidar_deudas,B,6600,,0,0.09,N,9
29,72000,hipoteca,9,mejora_hogar,A,1000,7.68,0,0.01,N,6
28,72000,hipoteca,8,personal,D,7500,6,0,0.1,N,10
31,52000,alquiler,4,emprendimiento,B,10000,11.83,0,0.19,N,7
29,52000,alquiler,9,personal,A,10000,8,0,0.19,N,8
27,72000,propia,4,educacion,C,8000,11.09,0,0.11,Y,9
33,53000,alquiler,13,educacion,C,10000,15.96,0,0.19,N,9
29,72072,hipoteca,4,consolidar_deudas,A,12000,8.49,0,0.17,N,8
28,72087,hipoteca,10,personal,C,16000,,0,0.22,N,6
27,53000,alquiler,7,educacion,B,10000,10.25,0,0.19,N,5
33,53000,alquiler,2,educacion,A,10000,8.94,0,0.19,N,9
28,53000,alquiler,2,medico,B,10000,11.89,0,0.19,N,6
28,53376,alquiler,5,personal,A,10000,5.42,0,0.19,N,5
29,72396,hipoteca,9,personal,B,9000,10.59,0,0.12,N,9
33,54000,alquiler,13,emprendimiento,A,10000,8.9,0,0.19,N,5
29,72500,hipoteca,0,personal,A,30000,7.49,0,0.41,N,7
31,72500,hipoteca,12,mejora_hogar,B,8875,11.99,0,0.12,N,7
35,54000,alquiler,,personal,A,10000,5.42,0,0.19,N,10
32,72500,hipoteca,4,mejora_hogar,A,4000,5.42,0,0.06,N,10
27,56525,hipoteca,4,medico,D,12000,15.95,1,0.18,Y,7
35,72500,hipoteca,0,consolidar_deudas,B,4000,10.25,0,0.06,N,6
30,54000,alquiler,8,mejora_hogar,A,10000,6.17,0,0.19,N,10
29,72500,hipoteca,2,medico,C,7000,13.79,0,0.1,Y,8
33,54000,alquiler,15,consolidar_deudas,B,10000,10.99,0,0.19,N,8
29,54996,alquiler,1,emprendimiento,B,10000,9.99,0,0.18,N,10
27,72800,hipoteca,7,mejora_hogar,B,7000,,0,0.1,N,10
28,48996,alquiler,12,medico,B,10000,10.37,1,0.2,N,9
31,54996,alquiler,3,mejora_hogar,A,10000,7.74,0,0.18,N,9
33,72890,hipoteca,1,medico,C,16400,13.79,0,0.22,Y,6
27,72900,hipoteca,3,personal,D,10000,15.7,0,0.14,Y,9
34,72960,hipoteca,1,medico,B,11000,12.21,0,0.15,N,8
27,72996,hipoteca,12,educacion,A,9200,6.03,0,0.13,N,8
30,48996,alquiler,1,mejora_hogar,E,10000,15.45,1,0.2,N,5
28,73000,hipoteca,9,consolidar_deudas,A,15600,6.03,0,0.21,N,9
27,55000,alquiler,11,educacion,C,10000,14.27,0,0.18,N,7
27,73000,hipoteca,11,consolidar_deudas,A,13000,6.03,0,0.18,N,9
31,73000,hipoteca,3,mejora_hogar,B,15000,,0,0.21,N,8
31,55000,alquiler,2,medico,B,10000,12.42,0,0.18,N,7
32,73000,hipoteca,7,personal,A,9600,7.9,0,0.13,N,7
31,55000,alquiler,3,consolidar_deudas,B,10000,10.59,0,0.18,N,10
32,55000,alquiler,5,medico,A,10000,8.49,0,0.18,N,10
34,73000,hipoteca,7,mejora_hogar,A,20675,,0,0.28,N,7
32,73000,hipoteca,5,mejora_hogar,D,6000,15.62,0,0.08,N,8
32,73000,hipoteca,3,mejora_hogar,A,8500,7.29,0,0.12,N,10
27,73000,hipoteca,11,personal,A,10000,5.79,0,0.14,N,8
27,55000,alquiler,3,mejora_hogar,B,10000,10.25,0,0.18,N,5
29,73000,hipoteca,7,mejora_hogar,A,12000,7.29,0,0.16,N,10
31,73000,hipoteca,3,emprendimiento,C,12000,,0,0.16,Y,8
29,55000,alquiler,2,consolidar_deudas,B,10000,12.53,0,0.18,N,9
32,55000,alquiler,4,emprendimiento,D,10000,14.42,0,0.18,Y,9
28,55000,alquiler,1,medico,A,10000,9.32,0,0.18,N,8
27,73000,hipoteca,11,educacion,A,17000,7.88,0,0.23,N,6
28,73000,hipoteca,5,personal,C,12000,13.11,0,0.16,N,9
34,55000,alquiler,0,medico,B,10000,9.51,0,0.18,N,5
28,73000,hipoteca,6,emprendimiento,B,15000,11.83,0,0.21,N,9
27,55812,alquiler,3,consolidar_deudas,A,10000,6.54,0,0.18,N,10
35,56000,alquiler,5,educacion,B,10000,12.42,0,0.18,N,5
31,73000,hipoteca,8,educacion,A,6800,7.74,0,0.09,N,8
33,56000,alquiler,7,personal,B,10000,11.36,0,0.18,N,6
33,56000,alquiler,2,educacion,A,10000,7.74,0,0.18,N,5
28,73000,hipoteca,11,educacion,B,15000,,0,0.21,N,6
27,56253,alquiler,11,emprendimiento,B,10000,11.36,0,0.18,N,8
28,73008,hipoteca,2,educacion,C,14000,12.73,0,0.19,Y,6
28,73073,hipoteca,8,emprendimiento,A,4200,5.79,0,0.06,N,7
29,57000,alquiler,5,educacion,E,10000,18.64,0,0.18,Y,6
27,73200,hipoteca,5,personal,B,18000,10.99,0,0.25,N,8
27,73200,hipoteca,7,educacion,C,15000,13.22,0,0.2,N,5
32,73200,hipoteca,1,personal,B,7200,10.2,0,0.1,N,7
34,67392,hipoteca,0,personal,C,15000,13.85,1,0.22,Y,5
27,73400,hipoteca,10,medico,A,2100,6.76,0,0.03,N,5
34,57000,alquiler,1,educacion,B,10000,11.14,0,0.18,N,8
28,73500,propia,12,mejora_hogar,B,10000,9.88,0,0.14,N,10
30,73524,hipoteca,2,educacion,D,10000,14.74,0,0.14,N,8
32,73527,hipoteca,11,educacion,B,12000,12.42,0,0.16,N,7
34,58000,alquiler,11,personal,B,10000,10.65,0,0.17,N,9
27,73580,hipoteca,3,educacion,D,19950,14.96,0,0.27,N,7
34,73600,hipoteca,10,mejora_hogar,B,15000,12.42,0,0.2,N,7
29,58000,alquiler,3,personal,A,10000,6.99,0,0.17,N,5
32,58000,alquiler,3,medico,B,10000,10.96,0,0.17,N,10
28,58100,alquiler,4,medico,B,10000,10.25,0,0.17,N,8
27,57800,hipoteca,11,medico,D,16000,16.29,1,0.24,N,8
35,74000,hipoteca,13,consolidar_deudas,A,5000,7.9,0,0.07,N,5
34,74000,hipoteca,10,educacion,C,17000,14.27,0,0.23,Y,10
27,59004,alquiler,3,educacion,D,10000,16.32,0,0.17,Y,6
29,74000,hipoteca,4,consolidar_deudas,B,12000,,0,0.16,N,9
27,74000,hipoteca,4,educacion,D,12100,16.89,0,0.16,Y,9
32,74000,hipoteca,1,mejora_hogar,A,1200,7.49,0,0.02,N,9
28,74000,hipoteca,13,personal,B,7800,10.99,0,0.11,N,7
29,54000,alquiler,5,mejora_hogar,C,10000,13.49,1,0.19,Y,9
32,74000,hipoteca,5,personal,B,15000,11.11,0,0.2,N,7
30,74000,propia,13,medico,B,10500,10.74,0,0.14,N,8
30,74000,hipoteca,0,personal,A,7625,,0,0.1,N,5
28,60000,alquiler,8,educacion,A,10000,8.9,0,0.17,N,9
33,74000,hipoteca,2,medico,A,20500,6.54,0,0.28,N,10
29,74000,hipoteca,8,educacion,B,25000,11.49,0,0.34,N,6
29,74000,hipoteca,0,mejora_hogar,A,9000,7.51,0,0.12,N,10
32,68000,hipoteca,6,educacion,C,1000,14.72,1,0.01,Y,9
28,74000,hipoteca,6,educacion,B,18000,10.75,0,0.24,N,5
29,54000,alquiler,12,personal,B,10000,11.71,1,0.19,N,7
32,74000,propia,3,personal,B,5000,10.62,0,0.07,N,10
30,74000,hipoteca,14,emprendimiento,C,14000,13.92,0,0.19,Y,10
30,60000,alquiler,,emprendimiento,A,10000,6.03,0,0.17,N,7
32,60000,alquiler,0,personal,B,10000,12.42,0,0.17,N,9
32,74000,hipoteca,0,personal,A,1800,8.94,0,0.02,N,10
30,60000,alquiler,2,personal,A,10000,7.49,0,0.17,N,7
28,54000,alquiler,2,educacion,D,10000,16.49,1,0.19,Y,7
35,74000,hipoteca,9,educacion,A,8200,8,0,0.11,N,5
28,74000,propia,12,emprendimiento,D,5450,12.67,0,0.07,Y,6
34,74004,propia,6,emprendimiento,A,7200,6.62,0,0.1,N,7
35,60000,alquiler,7,personal,B,10000,11.11,0,0.17,N,9
29,74004,hipoteca,2,consolidar_deudas,B,10000,11.86,0,0.14,N,8
29,74004,hipoteca,13,personal,B,13000,11.26,0,0.18,N,6
28,54000,alquiler,11,consolidar_deudas,D,10000,16.02,1,0.19,Y,8
33,60000,alquiler,5,educacion,A,10000,5.79,0,0.17,N,5
34,60000,alquiler,1,educacion,B,10000,9.62,0,0.17,N,9
28,60000,alquiler,4,educacion,A,10000,6.54,0,0.17,N,6
34,74256,hipoteca,1,mejora_hogar,B,11000,9.25,0,0.15,N,9
32,74280,hipoteca,4,consolidar_deudas,B,6400,,0,0.09,N,10
32,74346,hipoteca,16,medico,A,7000,7.9,0,0.09,N,9
29,74360,propia,7,medico,A,8725,5.99,0,0.12,N,7
28,74400,hipoteca,7,medico,B,12000,,0,0.16,N,6
29,60000,alquiler,5,medico,A,10000,7.88,0,0.17,N,8
27,54000,alquiler,4,consolidar_deudas,D,10000,15.95,1,0.19,N,9
30,74400,propia,8,emprendimiento,A,7500,,0,0.1,N,7
31,74400,hipoteca,11,emprendimiento,A,13000,7.88,0,0.17,N,10
27,68400,hipoteca,8,consolidar_deudas,C,8000,14.26,1,0.12,N,7
32,60000,alquiler,4,emprendimiento,A,10000,7.51,0,0.17,N,9
29,54000,alquiler,0,personal,D,10000,14.96,1,0.19,N,9
28,74600,propia,12,personal,C,9500,10.78,0,0.13,N,9
31,74628,hipoteca,12,consolidar_deudas,C,15000,12.99,0,0.2,N,5
34,74700,propia,10,medico,B,14000,9.91,0,0.19,N,5
29,60000,alquiler,4,consolidar_deudas,A,10000,8.59,0,0.17,N,5
28,74778,hipoteca,13,personal,C,6000,13.98,0,0.08,N,9
34,60000,alquiler,14,mejora_hogar,C,10000,13.57,0,0.17,N,6
27,74800,hipoteca,1,medico,B,21000,10.59,0,0.28,N,7
27,60000,alquiler,1,personal,C,10000,13.22,0,0.17,N,7
28,68900,hipoteca,1,personal,E,18000,17.39,1,0.26,N,7
28,75000,propia,11,educacion,B,12000,12.69,0,0.16,N,5
29,60000,alquiler,11,educacion,C,10000,11.97,0,0.17,N,5
27,60132,alquiler,11,emprendimiento,B,10000,10.62,0,0.17,N,6
29,75000,propia,1,emprendimiento,B,18000,12.42,0,0.24,N,9
33,60626,alquiler,3,emprendimiento,B,10000,10.74,0,0.16,N,6
30,75000,propia,14,emprendimiento,C,10000,14.27,0,0.13,Y,6
29,61000,alquiler,12,emprendimiento,D,10000,16.07,0,0.16,N,9
28,75000,hipoteca,3,mejora_hogar,A,15000,8.9,0,0.2,N,9
35,75000,propia,9,emprendimiento,A,7600,,0,0.1,N,7
27,43200,alquiler,9,medico,C,4000,13.48,0,0.09,N,7
34,44000,alquiler,2,emprendimiento,B,4000,10.36,0,0.09,N,9
33,75000,hipoteca,,personal,A,6000,7.9,0,0.08,N,8
32,75000,hipoteca,12,mejora_hogar,B,12000,10.65,0,0.16,N,5
27,75000,hipoteca,0,personal,A,7500,8.9,0,0.1,N,10
29,75000,propia,5,emprendimiento,B,6000,12.69,0,0.08,N,7
28,45000,alquiler,0,educacion,A,4000,,0,0.09,N,8
28,75000,hipoteca,5,medico,A,16800,6.03,0,0.22,N,8
35,75000,hipoteca,5,consolidar_deudas,C,4000,14.27,0,0.05,Y,5
27,75000,hipoteca,6,personal,A,3500,6.03,0,0.05,N,10
29,39000,alquiler,0,emprendimiento,D,4000,15.99,1,0.1,Y,5
28,75000,hipoteca,2,personal,C,15000,14.65,0,0.2,Y,7
32,75000,hipoteca,14,personal,C,5600,15.96,0,0.07,Y,9
31,45000,alquiler,0,educacion,C,4000,13.43,0,0.09,N,6
28,69000,hipoteca,4,educacion,D,30000,,1,0.43,Y,9
27,75000,hipoteca,4,consolidar_deudas,B,6625,,0,0.09,N,10
30,75000,hipoteca,3,emprendimiento,A,18750,7.9,0,0.25,N,6
31,75000,hipoteca,8,educacion,D,16500,16.77,0,0.22,Y,8
30,45200,alquiler,0,medico,B,4000,10.59,0,0.09,N,8
29,45204,alquiler,8,medico,B,4000,11.48,0,0.09,N,7
35,75000,hipoteca,2,personal,C,20000,13.49,0,0.27,Y,5
32,75000,hipoteca,8,medico,A,14000,6.03,0,0.19,N,10
27,45468,alquiler,2,emprendimiento,C,4000,13.99,0,0.09,Y,5
33,75000,hipoteca,6,medico,A,6000,7.51,0,0.08,N,8
32,75000,hipoteca,4,mejora_hogar,B,12000,11.71,0,0.16,N,6
31,62004,alquiler,1,emprendimiento,C,10000,12.84,0,0.16,N,5
34,75000,hipoteca,3,medico,A,3000,7.9,0,0.04,N,5
31,69000,hipoteca,15,educacion,A,4050,7.51,1,0.06,N,7
35,69000,hipoteca,2,emprendimiento,D,25500,17.27,1,0.37,N,5
29,63000,alquiler,13,medico,A,10000,7.49,0,0.16,N,8
29,63000,alquiler,5,personal,D,10000,15.33,0,0.16,N,9
33,75000,hipoteca,13,medico,B,25000,10.65,0,0.33,N,7
27,64000,alquiler,0,personal,C,10000,15.27,0,0.16,Y,10
32,64000,alquiler,1,educacion,B,10000,12.69,0,0.16,N,10
29,75000,hipoteca,2,medico,C,8000,12.99,0,0.11,N,10
29,75000,hipoteca,8,medico,A,4200,5.42,0,0.06,N,9
30,64000,alquiler,4,consolidar_deudas,B,10000,11.99,0,0.16,N,6
28,64000,alquiler,1,mejora_hogar,C,10000,11.66,0,0.16,Y,8
28,64125,alquiler,2,consolidar_deudas,B,10000,10.65,0,0.16,N,7
31,75000,hipoteca,4,medico,B,13800,,0,0.18,N,9
29,75000,hipoteca,6,medico,A,8000,5.42,0,0.11,N,5
31,75000,hipoteca,6,emprendimiento,A,3000,8.49,0,0.04,N,5
29,64500,alquiler,5,medico,A,10000,8.94,0,0.16,N,7
29,75000,hipoteca,2,personal,A,9000,,0,0.12,N,6
32,75000,hipoteca,6,personal,B,5000,11.49,0,0.07,N,8
28,64600,alquiler,3,personal,C,10000,13.48,0,0.15,Y,7
33,75000,hipoteca,6,consolidar_deudas,B,10000,10.99,0,0.13,N,10
32,75000,hipoteca,5,emprendimiento,C,16000,13.49,0,0.21,N,8
31,64900,alquiler,2,medico,A,10000,7.66,0,0.15,N,5
30,75000,hipoteca,11,personal,B,5000,,0,0.07,N,10
35,59000,alquiler,5,personal,C,10000,13.49,1,0.17,Y,10
30,65000,alquiler,3,educacion,C,10000,14.27,0,0.15,Y,7
29,75000,propia,,educacion,D,5000,15.62,0,0.07,N,10
33,65000,alquiler,4,medico,B,10000,11.99,0,0.15,N,9
27,75000,propia,11,personal,D,16000,16.89,0,0.21,Y,5
29,75000,hipoteca,9,personal,B,8000,11.99,0,0.11,N,5
31,75000,hipoteca,5,mejora_hogar,C,2500,12.99,0,0.03,Y,5
30,65000,alquiler,3,personal,C,10000,12.73,0,0.15,Y,6
27,58650,hipoteca,11,medico,A,4000,5.42,1,0.06,N,6
28,65000,alquiler,12,emprendimiento,D,10000,14.96,0,0.15,Y,6
28,65004,alquiler,12,personal,A,10000,7.88,0,0.15,N,6
27,66000,alquiler,6,emprendimiento,A,10000,7.9,0,0.15,N,7
35,75000,hipoteca,9,educacion,A,10000,7.29,0,0.13,N,9
29,66000,alquiler,4,emprendimiento,A,10000,7.9,0,0.15,N,6
28,66000,alquiler,9,emprendimiento,A,10000,7.9,0,0.15,N,9
32,66000,alquiler,4,medico,B,10000,11.71,0,0.15,N,9
33,66500,alquiler,13,emprendimiento,B,10000,10.95,0,0.15,N,6
35,75000,hipoteca,1,consolidar_deudas,A,9000,5.79,0,0.12,N,9
31,75000,hipoteca,2,educacion,A,12000,7.29,0,0.16,N,10
29,75000,hipoteca,3,educacion,B,16950,10.37,0,0.23,N,10
27,75000,hipoteca,11,mejora_hogar,A,10000,,0,0.13,N,7
30,67202,alquiler,4,consolidar_deudas,A,10000,,0,0.15,N,7
35,67500,alquiler,3,medico,B,10000,10.65,0,0.15,N,7
28,58650,hipoteca,5,medico,D,20000,14.91,1,0.29,Y,10
29,68000,alquiler,2,personal,C,10000,14.27,0,0.15,N,8
32,62000,alquiler,8,emprendimiento,D,10000,17.27,1,0.16,Y,7
29,68000,alquiler,1,medico,B,10000,10.65,0,0.15,N,5
34,75000,hipoteca,0,mejora_hogar,C,20000,13.06,0,0.27,N,8
34,75000,hipoteca,6,emprendimiento,A,8000,5.42,0,0.11,N,10
30,68000,alquiler,7,personal,B,10000,10.75,0,0.15,N,7
27,68000,alquiler,0,consolidar_deudas,B,10000,,0,0.15,N,5
34,75000,hipoteca,14,medico,B,10000,11.11,0,0.13,N,10
28,68496,alquiler,8,personal,B,10000,,0,0.15,N,5
29,68500,alquiler,4,emprendimiento,B,10000,12.53,0,0.15,N,7
30,68580,alquiler,3,emprendimiento,A,10000,7.88,0,0.15,N,10
29,75000,hipoteca,11,medico,A,10000,5.42,0,0.13,N,9
34,69204,alquiler,4,personal,B,10000,12.18,0,0.14,N,6
30,75000,hipoteca,0,mejora_hogar,C,15000,12.98,0,0.2,N,8
33,75000,hipoteca,6,personal,A,12000,5.42,0,0.16,N,10
27,70000,alquiler,11,medico,B,10000,10.65,0,0.14,N,10
29,75000,hipoteca,7,educacion,A,6125,,0,0.08,N,8
28,69000,hipoteca,9,educacion,A,15000,6.54,1,0.22,N,5
31,70000,alquiler,0,personal,C,10000,,0,0.14,Y,8
33,75000,propia,5,mejora_hogar,A,17000,6.54,0,0.23,N,5
29,70000,alquiler,1,mejora_hogar,A,10000,,0,0.14,N,8
35,70000,alquiler,1,mejora_hogar,C,10000,13.98,0,0.14,N,7
27,75000,hipoteca,6,medico,A,10000,5.79,0,0.13,N,7
32,75000,hipoteca,16,educacion,C,5000,12.61,0,0.07,Y,10
35,70000,alquiler,4,emprendimiento,E,10000,16.45,0,0.14,Y,10
28,70000,alquiler,2,medico,C,10000,13.48,0,0.14,Y,9
28,75000,hipoteca,12,mejora_hogar,A,16000,6.17,0,0.21,N,6
27,70000,alquiler,2,educacion,B,10000,10.99,0,0.14,N,6
35,70360,alquiler,8,educacion,A,10000,6.62,0,0.14,N,5
30,75000,propia,0,educacion,A,10000,7.88,0,0.13,N,5
30,75000,hipoteca,12,personal,A,8000,7.14,0,0.11,N,9
32,75000,hipoteca,3,emprendimiento,B,10000,10.38,0,0.13,N,10
29,75000,hipoteca,3,personal,B,4000,10.75,0,0.05,N,9
27,71020,alquiler,1,medico,C,10000,12.53,0,0.14,N,6
33,75000,hipoteca,2,medico,A,10000,7.88,0,0.13,N,9
30,75000,hipoteca,11,medico,A,15000,7.88,0,0.2,N,9
29,58650,hipoteca,5,medico,E,3000,17.19,1,0.04,N,6
29,71500,alquiler,2,medico,C,10000,13.57,0,0.14,N,6
